attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,timestamps
1.157658,-1.2511219999999998,0.451711,0.287817,0.949338,-0.12617,0.042766000000000005,0.018378,0.000653,0.002069,-0.001157,0.005595,55960000000.0
1.155999,-1.250802,0.449483,0.28788600000000003,0.949237,-0.126769,0.037441,0.025832,0.005947,0.006441,-0.000309,0.006179,55980000000.0
1.155241,-1.25042,0.447992,0.288121,0.949117,-0.127134,0.026782,0.034366,0.012271,0.009014,0.004252000000000001,0.0027600000000000003,56000000000.0
1.155402,-1.250023,0.447395,0.288487,0.948992,-0.12724000000000002,0.012894,0.035459,0.017514,0.014538,0.002226,0.003964,56020000000.0
1.1564219999999998,-1.249736,0.447785,0.288865,0.948901,-0.127055,-0.003133,0.028066000000000004,0.015275,0.018874,-0.016208,0.002955,56040000000.0
1.157842,-1.249526,0.448884,0.289229,0.948835,-0.126725,-0.01495,0.011059,0.016281999999999998,0.0065780000000000005,-0.017133000000000002,0.003312,56060000000.0
1.159643,-1.249455,0.450847,0.289517,0.948813,-0.12623,-0.033187,-0.011248,0.016184,0.001483,-0.013052,0.0016879999999999998,56080000000.0
1.162226,-1.2494459999999998,0.453975,0.28985,0.94881,-0.125485,-0.049258,-0.023984,0.018224,-0.004754,0.003354,-0.003696,56100000000.0
1.165336,-1.249396,0.457592,0.29028200000000004,0.948794,-0.124602,-0.053463,-0.008242,0.023547,-0.006224,0.014112,-0.004654999999999999,56120000000.0
1.169135,-1.249262,0.461363,0.290871,0.948752,-0.123548,-0.052281,0.022626,0.028857,-0.010674,0.017145,-0.001284,56140000000.0
1.173304,-1.249144,0.464946,0.291487,0.948714,-0.122378,-0.046827,0.046055,0.02566,-0.014082,0.012711,-0.001279,56160000000.0
1.1766219999999998,-1.248967,0.467453,0.29204600000000003,0.948659,-0.121474,-0.026527,0.049193,0.022593,-0.009194,0.006908,0.004745,56180000000.0
1.179385,-1.248715,0.4690760000000001,0.292602,0.948579,-0.120758,-0.015777,0.068326,0.023712,-0.010162,0.010803,0.005982,56200000000.0
1.181799,-1.248385,0.470029,0.293182,0.948474,-0.120171,-0.005056000000000001,0.077885,0.021638,-0.008133,0.012631,0.006035,56220000000.0
1.183769,-1.248031,0.470523,0.293729,0.948362,-0.11972,0.001316,0.074654,0.024891,-0.005521,0.010058,0.002715,56240000000.0
1.185349,-1.247483,0.470607,0.2944,0.948188,-0.119451,0.013067,0.07863099999999999,0.031403,0.0013460000000000002,0.006799,-0.002864,56260000000.0
1.18687,-1.246664,0.470382,0.2953,0.947927,-0.119293,0.022683,0.091342,0.041068,0.001544,0.008173,-0.000366,56280000000.0
1.18801,-1.2457120000000002,0.46977,0.296273,0.947624,-0.119293,0.032223,0.07852100000000001,0.042219,-0.001168,0.003624,-0.000946,56300000000.0
1.188557,-1.24481,0.468942,0.297131,0.947335,-0.11945,0.026836,0.059395,0.034727999999999995,0.002994,0.009238,0.0005690000000000001,56320000000.0
1.189164,-1.244191,0.468487,0.297748,0.947137,-0.119488,0.012971000000000002,0.047777,0.021828,0.003827,0.012991999999999998,-0.001727,56340000000.0
1.189782,-1.243846,0.468267,0.298126,0.947026,-0.119426,0.009771,0.0393,0.013271000000000002,0.0045780000000000005,0.009715,-0.012074,56360000000.0
1.189999,-1.243518,0.4677560000000001,0.29844,0.946921,-0.119477,0.01722,0.032891000000000004,0.011194,0.004554,0.006097,-0.011795,56380000000.0
1.189748,-1.243149,0.466882,0.298734,0.946802,-0.119681,0.021444,0.02541,0.013369999999999998,0.003253,0.004126,-0.00686,56400000000.0
1.189581,-1.242725,0.466266,0.299087,0.946666,-0.119881,0.011873,0.017981999999999998,0.016519,0.005525,0.003682,-0.004662,56420000000.0
1.190138,-1.242368,0.466515,0.299468,0.94655,-0.11984000000000003,-0.003097,0.0127,0.018557,0.001832,-0.005372999999999999,-0.002978,56440000000.0
1.191097,-1.242041,0.467459,0.29987,0.946445,-0.119667,-0.013828,0.002071,0.021701,-0.000157,-0.001407,-0.005531,56460000000.0
1.192602,-1.241796,0.469085,0.300265,0.946366,-0.119301,-0.024516,-0.002152,0.021631,-0.00368,0.00418,-0.005912,56480000000.0
1.194386,-1.241662,0.471115,0.300595,0.946322,-0.118812,-0.031974,-0.006362,0.015175,-0.004712,0.005139,-0.004479,56500000000.0
1.196316,-1.241669,0.473217,0.300817,0.946325,-0.118229,-0.031931,-0.002079,0.009829,-0.000432,0.014475,-0.012203,56520000000.0
1.198132,-1.241712,0.475119,0.300994,0.946339,-0.117668,-0.027635000000000003,0.004297,0.009851,0.001847,0.008328,-0.004296,56540000000.0
1.199914,-1.241732,0.476789,0.301185,0.946345,-0.117124,-0.026529,0.013877,0.010915,0.00161,0.003377,0.000181,56560000000.0
1.201977,-1.24176,0.478638,0.30140100000000003,0.946354,-0.116493,-0.030835,0.016982,0.010841,-0.000956,0.003032,0.001854,56580000000.0
1.20455,-1.241823,0.481024,0.301645,0.946375,-0.115696,-0.042604,0.012749,0.013968,-0.00329,-0.011484,-0.00465,56600000000.0
1.207438,-1.241855,0.483978,0.301949,0.946385,-0.114814,-0.048005,0.001037,0.01715,0.001441,-0.000386,-0.006845,56620000000.0
1.210992,-1.241871,0.487607,0.302341,0.94639,-0.113735,-0.059702,0.013844,0.021325,-0.001591,0.006979000000000001,-0.005665,56640000000.0
1.215898,-1.241866,0.492066,0.3029,0.946388,-0.112252,-0.071313,0.049009,0.028677,-0.001066,0.009086,-0.0014869999999999998,56660000000.0
1.221836,-1.241775,0.496964,0.303641,0.946359,-0.11048,-0.07549,0.072447,0.031822,-0.001197,0.00997,-0.004281,56680000000.0
1.227828,-1.241603,0.501596,0.304451,0.946303,-0.108713,-0.062635,0.08412,0.031897,-0.00016,0.009355,-0.000967,56700000000.0
1.23336,-1.241411,0.505568,0.305217,0.946241,-0.107087,-0.058314,0.093701,0.029778,0.002827,0.005022,0.005937,56720000000.0
1.238739,-1.241213,0.5094,0.305965,0.946177,-0.105504,-0.054192,0.079568,0.030734,0.00507,0.003667,0.012578,56740000000.0
1.2430370000000002,-1.240861,0.512526,0.306731,0.946063,-0.104296,-0.034026999999999995,0.061367,0.03624,0.006135,0.012112,0.015703,56760000000.0
1.24605,-1.240272,0.514648,0.307573,0.945872,-0.103549,-0.01813,0.04318,0.041715,0.003905,0.0033159999999999995,0.02669,56780000000.0
1.247966,-1.239586,0.516238,0.308386,0.945649,-0.103165,-0.010834,0.002682,0.039681,-0.003653,-0.009919,0.030045,56800000000.0
1.24922,-1.239077,0.518003,0.308971,0.945484,-0.102931,-0.028014,-0.032369,0.028924,0.000813,-0.001545,0.028819,56820000000.0
1.251906,-1.239001,0.521579,0.309315,0.945459,-0.102123,-0.063201,-0.037534,0.019071,-0.000767,-0.006616,-0.008122,56840000000.0
1.255967,-1.239299,0.5267850000000001,0.30946,0.945556,-0.100779,-0.096274,-0.046968,0.009238,-0.000912,-0.006712999999999999,-0.009466,56860000000.0
1.261802,-1.239808,0.5337649999999999,0.309583,0.945722,-0.098825,-0.11968800000000003,-0.028797000000000007,0.014392,0.0017420000000000005,-0.010098,-0.012015,56880000000.0
1.269592,-1.240137,0.542071,0.310046,0.945828,-0.096318,-0.136487,0.009944,0.032003,-0.00931,0.002627,-0.008159,56900000000.0
1.278828,-1.240229,0.551285,0.310838,0.945858,-0.093425,-0.147112,0.030178,0.042585000000000005,-0.011659,0.011646,-0.012761,56920000000.0
1.28836,-1.240274,0.5607,0.311673,0.945873,-0.090446,-0.151346,0.035528,0.040412,-0.005597,0.025609,-0.025109,56940000000.0
1.297879,-1.240281,0.570095,0.312514,0.945875,-0.087473,-0.148174,0.027003,0.038308,-0.00099,0.013384,-0.032766,56960000000.0
1.306755,-1.240456,0.5791810000000001,0.31311700000000003,0.945932,-0.084652,-0.142873,0.006795999999999999,0.025553,0.0019920000000000003,0.005331,-0.034702,56980000000.0
1.314187,-1.240823,0.5870890000000001,0.31340100000000004,0.946051,-0.082235,-0.124737,-0.006,0.012877,0.00978,0.011545,-0.024272,57000000000.0
1.319792,-1.241249,0.593276,0.313465,0.946189,-0.080376,-0.08953,-0.016733,0.002455,0.001552,0.012795,-0.013572,57020000000.0
1.321759,-1.241586,0.596119,0.313314,0.946298,-0.07968099999999999,-0.030934,-0.045657,-0.0077810000000000015,0.001521,0.005637,0.000946,57040000000.0
1.321084,-1.241743,0.596517,0.31311700000000003,0.946349,-0.079856,-0.006453,-0.051001,-0.00599,0.002648,0.009645,0.0032409999999999995,57060000000.0
1.320093,-1.241806,0.596741,0.31298000000000004,0.946369,-0.080151,-0.011864,-0.063782,-0.001739,0.004220000000000001,0.000683,-0.003924,57080000000.0
1.320284,-1.241842,0.598196,0.312963,0.946381,-0.080083,-0.033191000000000005,-0.052028,0.007711,0.012309,-0.010803,-0.00677,57100000000.0
1.321786,-1.24174,0.600755,0.313176,0.946348,-0.079637,-0.042822000000000006,-0.044593,0.021522,0.015452,-0.016492,-0.00128,57120000000.0
1.324835,-1.241497,0.60483,0.313641,0.946269,-0.078738,-0.07165099999999999,-0.04027,0.030929,0.015766,-0.015025,-0.007657,57140000000.0
1.330025,-1.241236,0.6109720000000001,0.314284,0.946185,-0.077167,-0.10469,-0.024209,0.039223,0.017336,-0.007861,-0.006237,57160000000.0
1.336594,-1.240887,0.61835,0.315104,0.946072,-0.075178,-0.116421,-0.018859,0.043407,0.010534,0.006626000000000001,-0.004640999999999999,57180000000.0
1.343358,-1.240545,0.625941,0.31592,0.945961,-0.073117,-0.120693,-0.023092,0.040178,-0.003786,0.0071340000000000015,-0.007983,57200000000.0
1.350156,-1.240318,0.6337229999999999,0.316619,0.945887,-0.071015,-0.11966,-0.032675,0.038061000000000005,-0.004485,0.007206999999999998,-0.010086,57220000000.0
1.356005,-1.24009,0.640822,0.317238,0.945813,-0.069208,-0.107958,-0.048661,0.029618,-0.014367,0.0044280000000000005,-0.015708,57240000000.0
1.360658,-1.239999,0.647022,0.31764000000000003,0.945784,-0.067749,-0.09307,-0.067854,0.0212,-0.007872,0.01285,-0.011704,57260000000.0
1.364308,-1.23991,0.652292,0.317967,0.945755,-0.066606,-0.079181,-0.061519,0.023426,-0.00687,0.014252,-0.004638000000000001,57280000000.0
1.367825,-1.239737,0.656891,0.318359,0.945699,-0.06552000000000001,-0.068378,-0.028546,0.026664,-0.012847999999999998,0.008556,0.00479,57300000000.0
1.370947,-1.239483,0.660532,0.318798,0.945616,-0.064574,-0.051237,-0.013688,0.025696,-0.011379,0.000566,0.004804999999999999,57320000000.0
1.37308,-1.239168,0.663295,0.319228,0.945513,-0.063952,-0.039568,-0.029703,0.02473,0.001329,0.00842,-0.001936,57340000000.0
1.37521,-1.238901,0.666285,0.31961,0.945427,-0.063321,-0.051328,-0.034989,0.024654,0.0033420000000000004,0.0028,0.007703,57360000000.0
1.378062,-1.238685,0.670177,0.319991,0.945356,-0.062448,-0.065231,-0.042397,0.024567,0.001253,0.003329,0.004786,57380000000.0
1.38195,-1.238433,0.67492,0.320466,0.945274,-0.061248,-0.07674600000000001,-0.017279,0.030553,0.004913,0.008263,0.012512,57400000000.0
1.386518,-1.23812,0.679828,0.32103200000000004,0.945172,-0.059838,-0.075603,-0.000238,0.030539,0.000989,0.005817,0.015115,57420000000.0
1.391054,-1.237816,0.684619,0.32158400000000004,0.945072,-0.05843300000000001,-0.076665,-0.001291,0.028396,-0.0024,0.001125,0.005363000000000001,57440000000.0
1.396205,-1.237611,0.690146,0.322072,0.945005,-0.05680900000000001,-0.093749,-0.006548999999999999,0.026147000000000004,0.0032450000000000005,0.001131,0.004228,57460000000.0
1.402024,-1.237422,0.696662,0.322572,0.944943,-0.054964,-0.107705,-0.023554,0.028208,0.000151,0.004703,0.00873,57480000000.0
1.408292,-1.237289,0.704024,0.323033,0.9449,-0.052961,-0.123751,-0.036268,0.024908,-0.005497999999999999,0.007584,0.008039,57500000000.0
1.415409,-1.237263,0.7122029999999999,0.323425,0.944892,-0.050664,-0.13436199999999998,-0.02557,0.022683,0.000427,-0.000449,0.001791,57520000000.0
1.423163,-1.237173,0.7205699999999999,0.323892,0.944862,-0.048168,-0.134261,0.002106,0.02799,0.010062,0.002007,0.011241,57540000000.0
1.431041,-1.236959,0.728685,0.324461,0.944792,-0.045643,-0.128884,0.012736,0.029082,0.007281,0.012453,0.005085,57560000000.0
1.438857,-1.236728,0.736627,0.325023,0.944716,-0.043134,-0.125659,0.018051,0.029098,0.003697,0.011781,-0.010074,57580000000.0
1.446188,-1.236553,0.744038,0.325493,0.944659,-0.04077,-0.114976,0.014843,0.022767,0.006767,0.00224,-0.009752,57600000000.0
1.452301,-1.236408,0.7505,0.325871,0.944611,-0.038796,-0.100117,-0.007558,0.017558,0.007213,0.002517,-0.006126,57620000000.0
1.457834,-1.236289,0.756742,0.326191,0.944572,-0.037005,-0.098055,-0.024606,0.016527,0.008876,0.001503,-0.008298,57640000000.0
1.462281,-1.236205,0.762207,0.326431,0.944545,-0.035562,-0.083176,-0.040624,0.013446,0.010819,-0.001613,-0.00646,57660000000.0
1.46566,-1.236094,0.766736,0.326653,0.944508,-0.03447,-0.069336,-0.047064,0.013551,0.005927,0.001018,-0.00534,57680000000.0
1.468071,-1.235967,0.770526,0.326856,0.944466,-0.033695,-0.059801,-0.06413300000000001,0.011503,0.006594,0.003532,-0.011151,57700000000.0
1.469837,-1.235764,0.7736649999999999,0.327106,0.9444,-0.033137,-0.049099,-0.05247,0.015836000000000003,0.009915,0.001767,0.003138,57720000000.0
1.471468,-1.235449,0.776261,0.327457,0.944296,-0.032632999999999995,-0.038373,-0.036541,0.019095,0.002286,0.007349,0.001399,57740000000.0
1.472437,-1.235223,0.7783399999999999,0.3277,0.944222,-0.032337,-0.028838,-0.058915,0.011713,-0.000384,0.004707,-0.002301,57760000000.0
1.472334,-1.235154,0.779694,0.327763,0.944199,-0.032377,-0.023509,-0.069548,0.00215,0.002071,0.001709,0.010465,57780000000.0
1.472843,-1.235193,0.7814439999999999,0.327743,0.944212,-0.032207,-0.031952999999999995,-0.0514,-6.9e-05,0.007401,0.001498,0.008098000000000001,57800000000.0
1.473689,-1.235231,0.783382,0.327734,0.944224,-0.031926,-0.029814,-0.04822,0.002078,0.011286,0.005055,0.008565000000000001,57820000000.0
1.47483,-1.235228,0.785431,0.327773,0.944223,-0.031552,-0.040444,-0.035417000000000004,0.006261,0.002305,0.004629,0.008511,57840000000.0
1.476847,-1.23517,0.788501,0.327891,0.944204,-0.030896,-0.052257000000000005,-0.05242,0.0062,-0.003138,0.006418000000000001,0.005521,57860000000.0
1.4789,-1.2352040000000002,0.7918609999999999,0.327922,0.944215,-0.03022,-0.053328,-0.057726,0.001926,-0.0041,0.004759,0.004128,57880000000.0
1.480503,-1.235284,0.7947,0.327895,0.944242,-0.029687,-0.043674,-0.048163,-0.000155,0.008744,0.004336,0.003992,57900000000.0
1.482044,-1.2353120000000002,0.7971060000000001,0.327914,0.944251,-0.02918,-0.034010000000000006,-0.031165,0.003095,0.002515,0.0056240000000000005,0.006307,57920000000.0
1.482898,-1.235314,0.79867,0.327937,0.944252,-0.0289,-0.021207,-0.032271,0.002118,-0.001704,0.009591,0.001586,57940000000.0
1.483115,-1.2354120000000002,0.799563,0.327851,0.944284,-0.02882,-0.008362,-0.031217,-0.006339,-0.003572,0.013007,0.00082,57960000000.0
1.482385,-1.235538,0.799442,0.327712,0.944325,-0.029049,0.006589,-0.029134,-0.007306,0.004014,0.001872,0.007824,57980000000.0
1.48115,-1.2356280000000002,0.798692,0.32759,0.944355,-0.029446,0.014061,-0.025973000000000003,-0.005121,0.002076,-0.0033,0.011319,58000000000.0
1.480146,-1.235697,0.798098,0.327495,0.944378,-0.029769,0.007665000000000002,-0.022763,-0.003034,0.0042,-0.000286,0.008193,58020000000.0
1.479189,-1.235738,0.797701,0.327428,0.944391,-0.030079,0.0065450000000000005,-0.032355,-0.000893,0.00677,0.009558,0.009388,58040000000.0
1.478245,-1.235735,0.797407,0.327403,0.94439,-0.030388,0.002288,-0.03021,-0.000925,0.00617,0.001121,0.013572999999999998,58060000000.0
1.478057,-1.235703,0.797589,0.327427,0.94438,-0.030453,-0.002999,-0.015295,0.003292,0.003582,-0.001371,0.009563,58080000000.0
1.477574,-1.23566,0.797559,0.327453,0.944365,-0.030615,0.002297,-0.027018,0.000139,-0.002853,0.00348,0.006155,58100000000.0
1.477345,-1.235732,0.797841,0.327378,0.944389,-0.030683,-0.006204,-0.023776,-0.004197,-0.002732,0.007103,0.004865,58120000000.0
1.477275,-1.2358360000000002,0.798309,0.327278,0.944423,-0.030697,-0.006209,-0.026963,-0.00633,-0.0013050000000000002,0.01038,0.008159999999999999,58140000000.0
1.477381,-1.235911,0.7988529999999999,0.32721100000000003,0.944448,-0.030656,-0.010428,-0.012051,-0.002105,0.005415,0.003733,0.011781,58160000000.0
1.478114,-1.235909,0.7997270000000001,0.327235,0.944447,-0.030416,-0.015744,-0.0035280000000000008,0.002119,0.002873,7.2e-05,0.010778,58180000000.0
1.478926,-1.235976,0.800821,0.327197,0.944469,-0.030145,-0.02004,-0.015209,-0.003237,-0.00278,0.006062,0.009042,58200000000.0
1.479588,-1.236131,0.802064,0.327071,0.94452,-0.029914,-0.020102,-0.033302,-0.0074870000000000015,-0.0016469999999999998,0.003203,0.003578,58220000000.0
1.4801959999999998,-1.236343,0.803416,0.32689,0.94459,-0.029698,-0.020093,-0.032232,-0.008556,-0.000611,0.006017,0.002369,58240000000.0
1.480952,-1.236511,0.8048569999999999,0.326754,0.944645,-0.029436,-0.022226,-0.030103,-0.006437999999999999,-0.000125,0.011944,0.004305,58260000000.0
1.481518,-1.236632,0.806009,0.32665700000000003,0.944685,-0.029241000000000007,-0.014739,-0.022685,-0.00319,-0.001721,0.013231,0.006048,58280000000.0
1.481686,-1.236722,0.806489,0.326577,0.944714,-0.029179000000000007,-0.002941,-0.009938,-0.004192,-0.0006190000000000001,0.008777,0.008274,58300000000.0
1.481426,-1.236762,0.806463,0.326533,0.944727,-0.02926,0.001302,-0.013158,-0.002022,-0.002131,0.005148,0.005975,58320000000.0
1.480748,-1.236843,0.806191,0.326437,0.944754,-0.029475,0.005527000000000001,-0.025943,-0.005181,0.000788,0.007210999999999999,0.007456,58340000000.0
1.479767,-1.236949,0.805887,0.326308,0.944789,-0.029786,0.010875,-0.023827,-0.006214,-7.5e-05,0.007268000000000002,0.006303,58360000000.0
1.478918,-1.2370219999999998,0.805435,0.326214,0.944813,-0.030056,0.007684000000000002,-0.018502,-0.003039,0.001133,0.009991,0.003872,58380000000.0
1.478263,-1.237118,0.805143,0.32610300000000003,0.944844,-0.030262,0.003683,-0.019396,-0.005164,-0.004204,0.005961999999999999,0.004871,58400000000.0
1.478041,-1.237284,0.805272,0.325941,0.944898,-0.03032,-0.004823,-0.016156999999999998,-0.008431999999999999,0.001589,0.009341,0.004288,58420000000.0
1.478119,-1.237478,0.805579,0.325761,0.944962,-0.030277,-0.005856,-0.008697,-0.008449,0.00154,0.010193,0.002308,58440000000.0
1.478312,-1.237626,0.805863,0.325627,0.94501,-0.030202,-0.004756,0.000878,-0.0063170000000000006,0.00027,0.005368,0.005635,58460000000.0
1.478617,-1.237776,0.806033,0.325495,0.945059,-0.030089,-0.000441,0.010455,-0.007367,-0.003291,0.006418000000000001,0.003219,58480000000.0
1.478936,-1.238033,0.806085,0.325262,0.945143,-0.029963,-0.003589,0.014757,-0.014872,0.001413,0.002595,-0.00733,58500000000.0
1.479747,-1.23838,0.806538,0.324961,0.945256,-0.029669,-0.012104,0.017987,-0.016004,0.012304,-0.0007070000000000001,-0.01803,58520000000.0
1.480625,-1.238656,0.807279,0.324727,0.945347,-0.029361,-0.016458,0.004132,-0.010675,0.015956,-0.004322,-0.003461,58540000000.0
1.4823110000000002,-1.238787,0.8089569999999999,0.324653,0.945389,-0.028802,-0.035709,0.004157,-0.000128,0.015038,0.000183,-9.8e-05,58560000000.0
1.484862,-1.238823,0.811527,0.324691,0.945401,-0.027971,-0.045306,0.008438,0.003004,0.011368,0.009189,-0.003203,58580000000.0
1.486917,-1.238746,0.8136479999999999,0.324821,0.945376,-0.02731,-0.026165,-0.002294,0.006357,0.000725,0.006498,-0.000446,58600000000.0
1.487391,-1.238553,0.814338,0.325016,0.945313,-0.027171,-0.002747,-0.010911,0.009736,-0.008061,0.006774,0.007197,58620000000.0
1.486176,-1.238366,0.8133819999999999,0.32515900000000003,0.945252,-0.027581,0.028192,-0.018446,0.002484,-0.01745,0.014877,0.015191,58640000000.0
1.483001,-1.238417,0.810426,0.325022,0.945269,-0.028609,0.057084,-0.017409,-0.015475,-0.015787,0.008009,0.016738,58660000000.0
1.478838,-1.23883,0.806355,0.324512,0.945403,-0.029926,0.064652,-0.014163,-0.034655,-0.007022,-0.007354,0.011722,58680000000.0
1.475471,-1.23953,0.803318,0.32375,0.945631,-0.030955,0.040105,-0.019391,-0.038024,0.0079,-0.003264,0.008052,58700000000.0
1.473923,-1.240101,0.801966,0.32316500000000004,0.945817,-0.031404,0.003788,-0.012936,-0.022263,0.012239,0.005081,0.004915,58720000000.0
1.475194,-1.2404190000000002,0.8032100000000001,0.322904,0.94592,-0.030965,-0.03138,0.012685,-0.00545,0.012545,0.00249,0.00388,58740000000.0
1.478268,-1.24044,0.806182,0.322979,0.945927,-0.02997,-0.050641000000000005,0.013762,0.008301000000000001,0.00298,0.005917,-0.00717,58760000000.0
1.481784,-1.240359,0.809611,0.323158,0.945901,-0.028841,-0.052784000000000005,0.0127,0.009356,0.000146,0.008612999999999999,-0.015013,58780000000.0
1.484319,-1.240339,0.8120390000000001,0.32324899999999995,0.945894,-0.028024,-0.030327,0.01373,-0.0011710000000000002,-0.008079000000000001,0.007902,-0.020927,58800000000.0
1.485419,-1.240504,0.8127770000000001,0.323125,0.945948,-0.027655,-0.001431,0.022198,-0.01273,-0.006534999999999999,0.008444,-0.016687,58820000000.0
1.484624,-1.240862,0.811639,0.322766,0.946064,-0.027882,0.026279000000000004,0.0061600000000000005,-0.02213,0.000965,0.0045130000000000005,-0.01263,58840000000.0
1.482137,-1.241196,0.80916,0.32238,0.946172,-0.028657,0.042195,-0.010948,-0.01986,0.004204,0.004558,-0.002257,58860000000.0
1.479134,-1.241429,0.806171,0.322073,0.946247,-0.029605000000000006,0.045396,-0.003532,-0.01237,0.001582,0.005047,0.007251,58880000000.0
1.476652,-1.24154,0.8034600000000001,0.321893,0.946283,-0.030394,0.041167,0.01031,-0.0070760000000000016,0.002341,0.005163,0.00859,58900000000.0
1.474461,-1.241599,0.8008770000000001,0.32177100000000003,0.946302,-0.031094,0.039336,0.013707,-0.007102,-0.001382,0.0077230000000000016,0.007412,58920000000.0
1.472906,-1.241723,0.798809,0.321606,0.946342,-0.031583,0.027639,0.018026,-0.011462,0.003101,-0.001121,-0.000643,58940000000.0
1.471529,-1.241911,0.7972520000000001,0.321386,0.946403,-0.032008,0.02009,-5.8e-05,-0.011491,0.005427,-0.002845,0.00146,58960000000.0
1.471461,-1.242094,0.79705,0.321211,0.946462,-0.032013,-0.004429,0.007471999999999999,-0.008467,0.008729,0.000392,0.002655,58980000000.0
1.472379,-1.242225,0.797904,0.321117,0.946504,-0.031706,-0.017289,0.0011,-0.00214,0.005742000000000001,0.004912,0.001723,59000000000.0
1.473923,-1.242253,0.799439,0.32114000000000004,0.946513,-0.031208,-0.029015,0.0064540000000000005,0.000976,-0.00307,0.0047350000000000005,-0.004651,59020000000.0
1.475681,-1.2423,0.801283,0.32115,0.946528,-0.030639,-0.03013,-0.0063170000000000006,-0.001152,-0.00546,0.005925,-0.009049,59040000000.0
1.477027,-1.242449,0.80295,0.321049,0.946577,-0.030193,-0.023733,-0.01377,-0.007506999999999998,-0.001881,0.008608,-0.012699,59060000000.0
1.477777,-1.242667,0.8038350000000001,0.320867,0.946647,-0.029933,-0.009778,0.0032340000000000003,-0.009568,-0.0015,0.005944,-0.005543,59080000000.0
1.478074,-1.24283,0.80391,0.320722,0.946699,-0.029824,0.001952,0.012607,-0.007503,-0.000104,0.007753,-0.003532,59100000000.0
1.477776,-1.242955,0.803475,0.320594,0.94674,-0.029908,0.006166,0.001935,-0.006392,-0.000373,0.008811,-0.0008990000000000002,59120000000.0
1.477588,-1.243115,0.803299,0.320438,0.946791,-0.029954,-0.002388,-0.0022960000000000003,-0.006446,-0.000248,0.000398,0.002397,59140000000.0
1.477544,-1.243227,0.803318,0.320332,0.946827,-0.029958,-0.002412,-0.004439,-0.003239,0.000362,0.0014,0.001257,59160000000.0
1.4777,-1.243314,0.803611,0.320254,0.946855,-0.029901,-0.006689,-0.007615999999999999,-0.004333,0.006498,-0.000124,-0.000678,59180000000.0
1.478168,-1.24338,0.804177,0.320206,0.946876,-0.029745,-0.011994,0.003038,-0.000111,0.003219,0.006005,0.001684,59200000000.0
1.479335,-1.243358,0.805136,0.320261,0.946869,-0.029373000000000007,-0.014103999999999997,0.012616,0.004135,-0.004115,0.009262,-0.002212,59220000000.0
1.47994,-1.243358,0.805775,0.320279,0.946869,-0.02918,-0.006943,-0.0070430000000000015,-0.001165,-0.002499,0.006423999999999999,-0.0017350000000000002,59240000000.0
1.480132,-1.243467,0.806268,0.320181,0.946904,-0.029109,-0.010173,-0.016606,-0.004379999999999999,0.002786,0.001231,0.005336,59260000000.0
1.480415,-1.243524,0.80691,0.320137,0.946923,-0.029013,-0.010182,-0.014493,-0.00011,-0.001258,0.004097,0.0060490000000000006,59280000000.0
1.48093,-1.2435120000000002,0.807736,0.32016300000000003,0.946919,-0.02885,-0.013392,-0.01449,0.002004,-0.001498,0.006693999999999999,0.003001,59300000000.0
1.481167,-1.243542,0.80829,0.320141,0.946929,-0.028771,-0.006972,-0.012374,-9e-05,-0.003918,0.006104999999999999,0.004022,59320000000.0
1.481079,-1.243521,0.8083279999999999,0.320159,0.946922,-0.028801,0.002659,-0.002833,0.003169,-0.002395,0.0055320000000000005,0.004997,59340000000.0
1.480724,-1.243413,0.807948,0.320251,0.946887,-0.028924,0.006936,0.001405,0.00533,-0.005462,0.008161,0.006997,59360000000.0
1.480322,-1.243372,0.807592,0.320278,0.946874,-0.029056,0.006912000000000001,-0.008165,0.00107,-0.005276,0.01031,0.004871,59380000000.0
1.479849,-1.243455,0.807459,0.320186,0.946901,-0.029201,-9.1e-05,-0.018295,-0.0052840000000000005,0.002202,0.005416,0.001567,59400000000.0
1.479781,-1.243559,0.807621,0.32008600000000004,0.946934,-0.029213,-0.004306,-0.005501,-0.004262,0.005903,7.2e-05,0.008278,59420000000.0
1.480237,-1.243616,0.808122,0.320045,0.946952,-0.029062,-0.009645,-0.002304,-3e-05,0.002022,0.0019920000000000003,0.0071049999999999985,59440000000.0
1.481016,-1.243643,0.809,0.320042,0.946961,-0.028811,-0.016056,-0.00229,0.002062,0.00082,0.009552,-7.4e-05,59460000000.0
1.481826,-1.243662,0.81001,0.320048,0.946967,-0.02855,-0.01608,-0.009738,-6.6e-05,0.002386,0.008248,-0.007186,59480000000.0
1.482268,-1.243675,0.810705,0.320047,0.946971,-0.028408,-0.00755,-0.011895,-0.001071,0.004217,0.004475,-0.000752,59500000000.0
1.482674,-1.243701,0.811375,0.32003400000000004,0.94698,-0.028275,-0.011813,-0.009753,-3.6e-05,0.003727,0.001949,-0.000365,59520000000.0
1.482932,-1.243739,0.811858,0.320006,0.946992,-0.02819,-0.004349,-0.011906,-0.001049,0.005083,0.00685,-0.0007559999999999999,59540000000.0
1.482744,-1.243758,0.811755,0.319984,0.946998,-0.028248,0.005519,0.001076,0.000242,0.004037,0.009408,-0.000637,59560000000.0
